player_api_id,overall_rating
25693,69
25693,69
25809,65
25809,65
25809,65
31718,73
31718,74
31718,75
534473,68
513512,63
178753,77
115067,83
115739,74
115739,73
115739,73
115739,73
425985,76
425985,76
31316,64
30865,81
121044,72
121044,72
144999,75
144999,75
265913,69
34633,72
38539,68
38539,68
38539,67
38539,66
164319,76
176186,79
202108,65
202108,65
202108,68
202108,68
202108,68
202108,68
155348,64
71399,79
19533,90
19533,90
119435,70
181998,68
42008,72
47341,68
209785,67
27157,65
27157,65
181255,63
45481,68
45481,67
164246,73
164246,72
38907,69
38907,68
38907,68
38907,68
38907,68
36410,74
36410,74
36410,75
34763,70
34763,70
34763,70
150243,64
150243,65
193800,61
23282,61
23282,61
276791,70
276791,69
276791,69
276791,68
276791,68
276791,66
276791,66
276791,66
276791,66
517346,68
517346,67
517346,64
517346,64
517346,64
42601,67
42601,67
186764,70
186764,70
186764,70
186764,70
186764,70
41809,69
618879,61
213299,72
41496,65
24491,66
57123,72
57123,71
195199,77
195199,77
195199,77
195199,77
195199,76
195199,76
195199,75
520466,52
191994,71
168086,75
168086,75
168086,75
168086,75
168086,75
168086,75
97747,75
230900,74
230900,73
230900,73
45457,71
113774,66
113774,66
113774,66
113774,66
212697,73
212697,72
30928,76
259507,73
259507,71
259507,71
181197,74
181197,74
181197,74
181197,74
181197,74
181197,74
181197,73
303202,63
18880,74
164031,83
570830,57
570830,53
570830,53
214344,57
212865,69
212865,69
212865,69
107987,78
107987,78
107987,78
362194,74
41238,74
149962,80
149962,80
149962,81
18558,67
174321,84
174321,84
198277,76
38385,77
38385,78
11324,72
11324,72
11324,71
311008,68
311008,68
282774,63
282774,63
541820,62
73841,72
73841,71
110107,63
30598,79
30598,79
192856,65
361320,69
361320,69
361320,70
361320,70
249550,65
45836,67
31294,72
31294,72
98209,68
98209,68
169015,72
169015,72
169015,72
169015,72
46078,74
46078,75
425962,72
425962,72
425962,72
425962,71
447084,79
36000,76
36000,76
173534,66
280251,63
280251,63
140965,71
140965,71
140965,71
140965,72
140965,72
118879,67
118879,67
21613,78
21613,78
21613,78
21613,78
253088,80
253088,80
253088,80
542268,54
542268,54
198343,72
198343,72
198343,71
465726,68
465726,68
16475,73
16475,73
40916,65
40916,65
40916,65
70949,71
70949,71
70949,71
110948,73
110948,73
110948,72
110948,72
280936,71
280936,71
280936,72
638105,65
638105,64
638105,63
638105,63
107920,75
107920,75
186687,67
97363,73
291932,72
291932,72
692973,60
692973,59
692973,59
202471,68
33692,65
33692,65
33692,65
33692,66
134232,75
134232,75
134232,75
213486,82
291655,72
291655,72
46120,78
464665,55
36326,68
36326,68
39627,72
39627,71
39627,71
39627,71
39627,71
39627,70
45286,70
45286,70
164470,70
11726,66
11726,66
45280,70
191787,71
191787,71
191787,71
191793,67
163907,66
27365,81
213743,68
24446,64
37799,79
581798,68
140982,68
101419,77
101419,77
101419,76
101419,76
101419,76
304355,64
278867,66
278867,66
487334,64
317717,75
317717,75
317717,75
317717,75
198217,71
198217,71
72542,71
72542,71
72542,71
72542,71
229844,73
229844,74
39139,73
39139,73
39139,73
11357,70
36253,75
36253,75
36253,76
36253,76
255963,72
79762,58
79762,58
9449,63
9449,66
9449,65
178778,78
49692,67
49692,67
49692,66
49692,66
39022,68
39022,68
39022,68
27418,70
27418,70
27418,70
27418,72
154261,55
184105,66
184105,66
184105,66
184105,66
184105,67
561604,64
561604,64
561604,65
303913,74
303913,74
316771,78
316771,79
316771,79
316771,79
46256,65
46256,65
613715,69
613715,69
38388,73
38388,73
38388,73
38388,73
38388,73
46469,82
46469,82
625164,58
671159,64
671159,63
671159,63
40054,69
40054,69
26333,68
67949,67
67949,67
31010,71
31010,72
31010,73
31010,71
690290,59
155257,77
155257,77
240539,73
109615,81
128209,70
128209,70
128209,67
350634,72
350634,71
229723,67
229723,67
26613,71
533228,68
533228,67
533228,67
533228,67
533228,66
533228,65
533228,65
533228,64
533228,64
360166,69
13033,79
13033,79
13033,78
159386,66
37653,72
37653,72
212470,73
281679,70
281679,70
281679,71
281679,71
149947,71
167439,73
167439,73
167439,73
35425,77
35425,77
35425,77
35425,77
181297,80
181297,80
181297,80
80500,66
80500,66
80500,66
209922,73
209922,73
25347,72
25347,73
25347,75
211091,72
211091,72
21414,77
30992,71
30992,71
30992,71
33579,78
33579,77
560109,59
128864,82
128864,83
128864,84
294545,66
188531,68
188531,68
188531,68
188531,63
188531,67
465963,61
52265,74
52265,74
397019,75
397019,76
397019,75
397019,75
397019,74
243425,70
243425,69
243425,67
243425,67
243425,67
243425,67
243425,65
432418,56
432418,55
692984,76
692984,75
692984,74
692984,74
692984,73
692984,70
692984,69
692984,68
692984,68
692984,65
692984,63
692984,62
692984,62
174480,68
690188,66
690188,65
690188,64
690188,62
690188,61
360560,72
360560,72
277325,68
277325,68
277325,70
186918,64
23054,66
23054,66
114794,65
114794,65
114794,65
26593,67
26593,67
26593,68
26593,69
26593,69
193533,63
49860,75
49860,75
49860,75
49860,75
49860,76
49860,76
49860,76
70865,68
70865,69
18733,72
18733,72
18733,72
18733,72
151075,67
208672,73
130118,75
130118,75
130118,75
683450,71
683450,71
683450,71
407786,69
407786,69
407786,69
298157,71
298157,70
410656,72
18483,76
18483,76
18483,77
97195,71
97195,72
97195,72
18816,65
18816,65
426670,66
40165,77
541558,70
46384,79
46384,79
46384,79
240054,77
240054,77
240054,77
240054,77
28907,71
28907,71
28907,71
28907,71
28907,71
30509,82
214452,69
43268,66
43268,65
43268,65
197514,75
197514,75
39450,75
39450,75
39450,75
39450,75
110378,74
110378,74
110378,74
110378,74
660132,61
39490,65
116907,72
116907,73
116907,73
116907,73
116907,73
116907,73
643570,70
643570,70
643570,70
643570,70
643570,68
643570,65
643570,63
643570,62
643570,61
33706,68
33706,68
33706,68
33706,68
33706,68
158845,68
25521,70
25521,71
25521,71
302823,70
302823,70
46836,77
46836,77
40558,70
183519,75
183519,75
183519,76
193866,77
193866,78
193866,78
193866,78
167008,75
167008,75
358149,68
358149,68
358149,68
358149,69
358149,69
358149,68
32569,81
32569,81
302241,70
302241,70
302241,70
23765,63
23765,61
23765,60
463834,57
93039,67
611532,64
611532,62
611532,60
611532,60
23265,63
23265,63
575780,69
575780,69
36400,68
36400,68
278865,65
278865,65
527549,66
527549,65
527549,65
180330,74
180330,74
141082,68
141082,68
141082,69
322354,67
322354,65
322354,65
307218,59
307218,58
307218,58
307218,58
72256,67
309943,61
309943,61
502645,65
502645,65
502645,64
502645,64
69554,67
69554,67
69554,67
69554,67
69554,67
179311,65
179311,65
179311,64
281844,55
532942,71
93327,68
93327,72
154233,73
154233,73
154233,73
39965,75
39965,75
39965,74
39965,74
602493,65
602493,65
78926,69
78926,69
78926,69
78926,69
78926,69
78926,69
78926,69
253121,66
24781,67
24781,67
24781,67
24781,67
171708,60
35587,67
35587,67
291643,72
36610,62
248453,86
248453,86
248453,86
248453,86
248453,86
32833,65
32833,65
24728,67
24728,67
24728,67
24728,66
24728,66
30622,69
30622,69
520342,59
520342,59
231199,79
195998,76
195998,76
195998,76
195998,76
536526,59
536526,58
536526,58
31103,75
325916,81
325916,81
325916,81
325916,81
325916,81
325916,81
278285,65
278285,65
22125,69
22125,70
46635,70
193927,79
193927,79
193927,80
193927,80
150039,70
97515,74
97515,74
75578,70
75578,70
75578,70
75578,70
75578,70
212156,74
212156,74
154911,60
154911,61
41244,67
41244,67
12374,64
12374,64
12374,64
12374,64
357302,62
357302,62
30978,66
30978,66
30978,66
30978,65
406505,65
406505,65
36641,62
36641,65
36641,65
36641,65
480964,60
480964,59
465797,62
465797,62
275765,64
275765,64
275765,64
212377,73
212377,73
212377,74
212377,74
212377,74
212377,75
69258,60
69258,63
385273,63
